"","deploymentID","locationID","locationName","latitude","longitude","coordinateUncertainty","deploymentStart","deploymentEnd","setupBy","cameraID","cameraModel","cameraDelay","cameraHeight","cameraDepth","cameraTilt","cameraHeading","detectionDistance","timestampIssues","baitUse","featureType","habitat","deploymentGroups","deploymentTags","deploymentComments","days"
"111","8acd02ad-647e-4244-869c-59d028ac4a0a","903cdfb7-6170-4e53-82bf-4c01368cba18","SK27",53.0575368506,5.8736722101,NA,2023-05-16 05:35:12,2023-05-22 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6.47555555555556
"112","8bbfa217-152a-4603-8e7a-60cb4ea134e0","697e5d53-e5d7-4c93-85d2-74324421b87b","SK21",53.0585132784,5.8664025732,NA,2023-04-30 16:09:35,2023-05-19 10:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18.7732060185185
"113","8dbdba95-79e1-45c2-bdcf-b80c624efc08","35434171-5370-4bdc-8cba-092e3fc36fdc","SK18",53.0633547582,5.8794717252,NA,2023-05-20 11:12:51,2023-05-21 11:47:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.02413194444444
"114","8dd25b7d-8a6b-4038-83a7-0f0c0dbbb2e4","5982061a-e49d-4f45-ab28-d04f7c080f1d","SK25",53.054767419,5.8616518553,NA,2023-05-16 05:26:23,2023-05-22 18:22:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6.53869212962963
"115","8f0f23d7-26ed-4e39-a621-4b649c30e3bf","903cdfb7-6170-4e53-82bf-4c01368cba18","SK27",53.0575368506,5.8736722101,NA,2023-04-25 06:00:00,2023-05-16 05:30:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",20.9797569444444
"116","90dd71b7-fe59-4b34-a5bb-6602f7a30184","903cdfb7-6170-4e53-82bf-4c01368cba18","SK27",53.0575368506,5.8736722101,NA,2023-05-22 18:00:00,2023-06-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16.8333333333333
"117","9579114f-4287-4b54-a5bc-9d2d719268ab","c284d9ab-d6bb-4014-85d7-d27e2f6ffabd","SK05",53.0576192866,5.8614913769,NA,2023-04-09 21:47:55,2023-04-20 12:27:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10.6108680555556
"118","99000fdc-543b-411f-a231-610b50265d87","1ca768db-c6df-4e50-9bfe-4a3e5f69df88","SK29",53.0535772299,5.865877064,NA,2023-05-22 17:39:10,2023-06-08 14:27:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16.8669328703704
"119","990a9a44-75f3-42d6-a9c1-dc4910bf1370","e9ca3fe1-5050-4c22-90c8-1f0cf765a048","SK12",53.0629103603,5.8740291284,NA,2023-05-09 13:00:00,2023-05-22 14:37:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.0677199074074
"120","996aaf36-6572-4435-be8f-cf9074edf915","ba1405c0-0512-4de7-ab4e-b01015519aa0","SK20",53.0629262272,5.8812075043,NA,2023-04-06 13:09:06,2023-04-25 05:42:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18.6898032407407
"121","99a1972f-0c12-40ea-8f78-892347b563e8","299b554e-ff91-45ff-b386-7de21d9cb923","SK23",53.060591165,5.8730319813,NA,2023-03-27 14:29:30,2023-04-20 15:57:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",24.0608217592593
"122","9d879bd3-9f7b-43d7-926e-e79862cba2b7","21c176f0-5c95-4c89-b23c-03035c878a99","SK11",53.063155043,5.8702661041,NA,2023-06-07 12:56:42,2023-06-07 14:23:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0601851851851852
"123","9ea8446a-3a3e-434a-999c-670eaa4cbc47","0bbd89df-8437-4029-8d21-7de4ac8de442","SK16",53.0623632742,5.8773121455,NA,2023-05-12 13:06:06,2023-05-13 11:58:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.953321759259259
"124","9eb0ae9d-9958-4e6c-a6a6-516201b8301b","f2d8bbca-8bf3-4194-bd50-b935744c8b57","SK19",53.064099671,5.8749396983,NA,2023-04-25 05:33:35,2023-05-22 14:08:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",27.3576041666667
"125","9f8cbf37-fdf6-46ac-a366-eef0e8aac522","2f393075-c92a-4c4b-854e-a0d86ca39f76","SK26",53.0535731272,5.8638561511,NA,2023-04-17 19:21:30,2023-05-03 10:10:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15.6173032407407
"126","a0962e68-c6ed-4fc2-9853-3278b6127075","01f3b90a-160f-4650-9e1b-a60defd778e5","SK02",53.0613523348,5.8643316686,NA,2023-06-03 15:48:43,2023-06-04 08:22:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.69
"127","a199f882-f9a4-47fd-be0a-086b760ef56d","e6bf756d-1945-496c-b651-5918c6615da3","SK07",53.0651426652,5.8657109953,NA,2023-04-25 06:02:57,2023-05-22 13:58:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",27.3300578703704
"128","a28ddd43-a7a1-41ab-bf6a-bc4f78a7ddbf","e9ca3fe1-5050-4c22-90c8-1f0cf765a048","SK12",53.0629103603,5.8740291284,NA,2023-03-26 06:54:03,2023-05-09 12:32:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",44.2352430555556
"129","a2ace14a-1090-4ec8-8994-cf22a8e79e74","5982061a-e49d-4f45-ab28-d04f7c080f1d","SK25",53.054767419,5.8616518553,NA,2023-04-25 05:15:51,2023-05-16 05:26:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",21.0073032407407
"130","a6d64582-170c-4bb0-bb46-02e6edc12c1b","35434171-5370-4bdc-8cba-092e3fc36fdc","SK18",53.0633547582,5.8794717252,NA,2023-05-21 11:47:37,2023-05-21 15:15:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.144351851851852
"131","a8e7f292-7f42-482c-ba39-60cc987d18f7","4023449e-5faf-464f-a6d7-9dcfbd567f05","SK22",53.0604891582,5.8694973411,NA,2023-05-31 13:38:05,2023-06-03 12:19:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.94549768518519
"132","a980a634-6a0e-4ee5-8559-24c2920fdaee","2f393075-c92a-4c4b-854e-a0d86ca39f76","SK26",53.0535731272,5.8638561511,NA,2023-06-04 17:58:21,2023-06-08 14:24:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.85159722222222
"133","a9ad4832-5fb0-409d-bf5a-2e0187873dd6","35434171-5370-4bdc-8cba-092e3fc36fdc","SK18",53.0633547582,5.8794717252,NA,2023-03-26 06:24:49,2023-04-06 12:57:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11.2726388888889
"134","af794896-1102-472f-bfe9-edb537727e0c","0bbd89df-8437-4029-8d21-7de4ac8de442","SK16",53.0623632742,5.8773121455,NA,2023-05-19 11:16:24,2023-05-20 09:52:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.941712962962963
"135","afd09e59-dfe5-4bdd-9024-74211facf978","b4f615ea-6843-46ba-8863-732585dc3b26","SK04",53.0598376908,5.8668709353,NA,2023-04-14 09:40:54,2023-05-01 14:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",17.2021527777778
"136","b036f5ee-9718-4503-ad09-e2fe538c2817","01f3b90a-160f-4650-9e1b-a60defd778e5","SK02",53.0613523348,5.8643316686,NA,2023-06-03 12:04:56,2023-06-03 15:48:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.155393518518519
"137","b6ecfd3d-3090-4c5b-8499-a88c122f2175","37bec7be-273f-4606-bd41-ff5696a9ed34","SK14",53.065628152,5.8712071571,NA,2023-05-07 17:49:30,2023-05-19 17:26:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11.9838541666667
"138","b804b133-5f6e-4e5a-a2d0-ccadaa3814cd","697e5d53-e5d7-4c93-85d2-74324421b87b","SK21",53.0585132784,5.8664025732,NA,2023-05-22 14:06:08,2023-05-27 08:07:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4.75114583333333
"139","b88d2eae-62b3-4c03-ab02-797c19f8d75c","ba1405c0-0512-4de7-ab4e-b01015519aa0","SK20",53.0629262272,5.8812075043,NA,2023-03-26 06:29:24,2023-04-06 13:04:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11.2743865740741
"140","b8ad9c7f-9d1b-4b08-b594-ae18cbac3308","2f0a36b9-746c-4e44-b1bc-e6f7353630ea","SK24",53.0559152384,5.8701167222,NA,2023-05-03 09:14:14,2023-05-05 06:45:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.89667824074074
"141","b932b235-2b9e-49d0-b605-3fc1f195b584","5982061a-e49d-4f45-ab28-d04f7c080f1d","SK25",53.054767419,5.8616518553,NA,2023-03-26 11:00:00,2023-04-05 14:34:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10.1491550925926
"142","ba704b70-3d05-4940-b2a9-c333ee2cd9a5","37bec7be-273f-4606-bd41-ff5696a9ed34","SK14",53.065628152,5.8712071571,NA,2023-03-26 07:31:38,2023-04-19 03:57:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",23.8510300925926
"143","bae98149-367b-4a16-8a91-7db8eec6334c","a32e8779-6b1f-4104-9e58-94f62f40b141","SK13",53.0657807461,5.8746308503,NA,2023-05-19 08:47:23,2023-05-22 14:44:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.2477662037037
"144","bb54cbe6-c365-41ca-ba51-aa8884693e6a","c284d9ab-d6bb-4014-85d7-d27e2f6ffabd","SK05",53.0576192866,5.8614913769,NA,2023-05-26 05:27:31,2023-06-08 14:52:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.3923611111111
"145","bb715ea3-d4b1-413c-81c7-711fcd6384e0","e9ca3fe1-5050-4c22-90c8-1f0cf765a048","SK12",53.0629103603,5.8740291284,NA,2023-05-22 15:00:00,2023-06-07 14:29:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15.9787384259259
