"locationName","deploymentID","observationID","date.start","time.start","eventEnd","observationType","scientificName","count","hour_of_day","commonName"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","ac4b0e9f-a1c4-48af-836f-4f5be81d608a","2023-05-06","20:26:18",2023-05-06 20:26:24,"animal","Martes",1,20.4333333333333,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","9d6f6789-fd20-46cd-81e4-1e00b931afd5","2023-05-07","00:31:56",2023-05-07 00:32:01,"animal","Martes",1,0.516666666666667,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","3b94d0c5-f0a7-43da-ae23-319a83c14013","2023-05-07","23:45:14",2023-05-07 23:45:19,"animal","Martes",1,23.75,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","a1076731-b92c-4e41-8a00-45ac20f38566","2023-05-10","03:03:21",2023-05-10 03:04:26,"animal","Felis",1,3.05,"Domestic Cat"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","fa7b75d7-959d-4285-9f69-369ae7e79ce6","2023-05-10","20:44:12",2023-05-10 20:44:19,"animal","Martes",1,20.7333333333333,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","2b39defe-b0e3-44c0-ba5b-a323228a578b","2023-05-16","22:45:20",2023-05-16 22:45:25,"animal","Martes martes/foina",1,22.75,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","9c1ebede-ab78-41d4-9d7c-1d8b35ccb566","2023-05-17","23:04:16",2023-05-17 23:04:21,"animal","Mustela",1,23.0666666666667,"Small Mustelid"
"SK07","43e838dc-ded9-4057-91cb-f434cca04ea7","cd77d083-457a-4cca-be9f-10797ef8bef2","2023-04-04","00:18:57",2023-04-04 00:19:02,"animal","Mustela",1,0.3,"Small Mustelid"
"SK07","43e838dc-ded9-4057-91cb-f434cca04ea7","09250667-0f28-4290-841b-8f59b2a28c38","2023-04-06","00:09:45",2023-04-06 00:09:50,"animal","Mustela putorius",1,0.15,"European Polecat"
"SK07","43e838dc-ded9-4057-91cb-f434cca04ea7","bed2b14f-1e18-46dd-8f57-a6ab0e4ec03e","2023-04-11","22:04:46",2023-04-11 22:04:51,"animal","Mustelidae",1,22.0666666666667,"Mustelid"
"SK07","43e838dc-ded9-4057-91cb-f434cca04ea7","ac2c47d0-ab5e-4b44-b5ad-060b52ac2590","2023-04-11","22:40:34",2023-04-11 22:40:39,"animal","Mustelidae",1,22.6666666666667,"Mustelid"
"SK07","43e838dc-ded9-4057-91cb-f434cca04ea7","a0b0539b-36d5-4aa8-bab2-07c367f473c3","2023-04-19","00:28:15",2023-04-19 00:28:20,"animal","Felis",1,0.466666666666667,"Domestic Cat"
"SK07","43e838dc-ded9-4057-91cb-f434cca04ea7","f5523db4-4329-40ad-82c2-f62d86e656e8","2023-04-20","22:43:55",2023-04-20 22:44:01,"animal","Mustelidae",1,22.7166666666667,"Mustelid"
"SK07","43e838dc-ded9-4057-91cb-f434cca04ea7","6eece84c-9599-47ef-b433-4b977bd06ac0","2023-04-22","20:19:36",2023-04-22 20:19:54,"animal","Martes",1,20.3166666666667,"Marten"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","85fc4c63-6934-435c-b2cd-51c3df2087ec","2023-03-28","03:56:51",2023-03-28 03:56:57,"animal","Mustela nivalis",1,3.93333333333333,"Weasel"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","ba1c23f5-a96a-4abc-ad84-b00f72b956a4","2023-03-29","22:13:33",2023-03-29 22:13:38,"animal","Mustela",1,22.2166666666667,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","0470ef92-9ae5-4da1-862f-dab34163001a","2023-04-03","19:20:18",2023-04-03 19:20:24,"animal","Mustela nivalis",1,19.3333333333333,"Weasel"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","f1668fc2-98ac-4c9a-8cea-5aa0923b9d35","2023-04-03","20:53:54",2023-04-03 20:53:59,"animal","Mustela",1,20.8833333333333,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","5eba3624-099c-40c3-9408-6132f9497097","2023-04-04","19:57:24",2023-04-04 19:57:30,"animal","Mustela putorius",1,19.95,"European Polecat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","d50fdace-0561-4685-8540-e83f8558c352","2023-04-07","20:12:22",2023-04-07 20:12:28,"animal","Mustela putorius",1,20.2,"European Polecat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","cc2ff3b9-a6ae-4b4d-a228-5c6b6364e8e4","2023-04-08","00:57:04",2023-04-08 00:58:08,"animal","Mustela",1,0.95,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","955b422c-026a-40dd-85ea-e4c7dc83fa83","2023-04-08","19:20:23",2023-04-08 19:20:28,"animal","Mustela erminea",1,19.3333333333333,"Stoat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","57953b01-7656-4c0b-b9f8-d5d9c101740e","2023-04-08","19:39:37",2023-04-08 19:39:42,"animal","Mustela",1,19.65,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","60696ee0-37c9-4ae2-a0c3-25d882614b1b","2023-04-09","00:57:41",2023-04-09 00:57:46,"animal","Mustela putorius",1,0.95,"European Polecat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","399d381c-d79f-4a05-ae88-fa3de7a1df0e","2023-04-09","02:30:01",2023-04-09 02:30:07,"animal","Mustela nivalis",1,2.5,"Weasel"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","432a1f09-379d-4de9-af24-03a6dcd8ee9d","2023-04-09","02:33:06",2023-04-09 02:33:11,"animal","Martes martes/foina",1,2.55,"Marten"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","a92a2243-525f-4139-960c-e26d43549011","2023-04-09","19:49:09",2023-04-09 19:49:15,"animal","Mustela",1,19.8166666666667,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","7fe480cd-05a8-4b3d-b16c-b224dffff49e","2023-04-09","21:59:44",2023-04-09 21:59:49,"animal","Mustela",1,21.9833333333333,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","6d2889c0-79d5-455e-a31c-f804dcaef926","2023-04-10","02:53:51",2023-04-10 02:53:56,"animal","Mustela",1,2.88333333333333,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","3c3c5519-7d6c-4137-a730-ffc68e233b05","2023-04-10","20:22:41",2023-04-10 20:22:46,"animal","Mustela",1,20.3666666666667,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","fed08daf-cf1c-4927-91e7-ffca374fbac6","2023-04-10","22:00:03",2023-04-10 22:00:08,"animal","Mustela",1,22,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","206bb9dd-29b9-44a7-a68a-8afd36f0efce","2023-04-10","22:57:33",2023-04-10 22:57:38,"animal","Martes",1,22.95,"Marten"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","46246dab-c1b9-4ea4-a83f-07e47c36ea80","2023-04-11","22:17:17",2023-04-11 22:17:22,"animal","Martes",1,22.2833333333333,"Marten"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","4439f216-78d6-41c6-93fd-8a879c762f87","2023-04-13","19:56:02",2023-04-13 19:56:08,"animal","Mustela",1,19.9333333333333,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","6d6b7f6b-ea5f-4b74-a57c-8da7bc52fb2e","2023-04-15","19:41:22",2023-04-15 19:41:28,"animal","Mustela",1,19.6833333333333,"Small Mustelid"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","b66ee83a-638c-4709-a75c-b7ddbbc7165e","2023-04-17","23:03:23",2023-04-17 23:03:29,"animal","Mustela putorius",1,23.05,"European Polecat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","5ce25ff5-9f8c-4372-83e9-67eb4fcd9c1d","2023-04-19","00:08:58",2023-04-19 00:09:03,"animal","Mustela putorius",1,0.133333333333333,"European Polecat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","fbb375fb-48f4-4966-97f2-76682881f794","2023-04-21","21:12:14",2023-04-21 21:12:20,"animal","Felis",1,21.2,"Domestic Cat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","153b8ecf-34b5-4b88-9c63-15d8d8ee3dbc","2023-04-26","21:44:37",2023-04-26 21:44:42,"animal","Mustela putorius",1,21.7333333333333,"European Polecat"
"SK22","44c15d43-5b8f-4d2d-817f-bf5a01532770","aced63ae-bcff-4f22-9242-e1e6e45c76a6","2023-04-26","21:47:49",2023-04-26 21:47:54,"animal","Mustela putorius",1,21.7833333333333,"European Polecat"
"SK14","4546d3e7-b776-42ca-94d6-98af62429880","ceda9657-c660-4bf5-9b8e-9b5c2e1d1aa7","2023-04-21","22:17:51",2023-04-21 22:18:04,"animal","Martes martes/foina",1,22.2833333333333,"Marten"
"SK14","4546d3e7-b776-42ca-94d6-98af62429880","223d11a3-1f97-4932-a25e-fcd34b502512","2023-04-22","19:54:38",2023-04-22 19:58:34,"animal","Mustela",1,19.9,"Small Mustelid"
"SK03","49338bcb-0aa7-4e83-b75e-cbeffac8fc56","0567db95-7542-40ab-8a72-3de316136ac6","2023-04-05","22:23:53",2023-04-05 22:23:58,"animal","Mustela erminea",1,22.3833333333333,"Stoat"
"SK03","49338bcb-0aa7-4e83-b75e-cbeffac8fc56","e7bd834f-ffdc-4933-8543-7651f85db0bd","2023-04-09","03:35:24",2023-04-09 03:35:30,"animal","Mustela erminea",1,3.58333333333333,"Stoat"
"SK03","49338bcb-0aa7-4e83-b75e-cbeffac8fc56","039f2563-b890-4f30-b538-106cc113536e","2023-04-10","03:14:59",2023-04-10 03:15:05,"animal","Mustela",1,3.23333333333333,"Small Mustelid"
"SK03","49338bcb-0aa7-4e83-b75e-cbeffac8fc56","a6f0de56-b9ec-48b3-bf14-f382fbf59cfc","2023-04-11","02:58:57",2023-04-11 02:59:23,"animal","Mustela erminea",1,2.96666666666667,"Stoat"
"SK03","49338bcb-0aa7-4e83-b75e-cbeffac8fc56","1ab7b8fa-f4ab-4eea-b1f3-42eb399aea1f","2023-04-16","01:25:31",2023-04-16 01:25:36,"animal","Mustela",1,1.41666666666667,"Small Mustelid"
"SK03","49338bcb-0aa7-4e83-b75e-cbeffac8fc56","ccd98d81-46a8-4e3f-8a18-536874d73ecc","2023-04-18","22:50:27",2023-04-18 22:50:32,"animal","Mustela",1,22.8333333333333,"Small Mustelid"
"SK23","4b1737bb-97ec-441c-a2d8-ab24867f8338","55e8af10-e75a-4fe7-8add-08cc5782cab2","2023-06-05","03:58:42",2023-06-05 03:58:47,"animal","Mustela erminea",1,3.96666666666667,"Stoat"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","490a3812-3b5c-4d1b-ad30-8a4c219462db","2023-04-27","20:35:35",2023-04-27 20:35:41,"animal","Martes",1,20.5833333333333,"Marten"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","d11cbfc7-3d73-4c17-abd3-5aa29e5aa109","2023-04-27","20:38:14",2023-04-27 20:38:19,"animal","Martes",1,20.6333333333333,"Marten"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","bed69715-4c72-42bf-b5ed-65fa951835a5","2023-04-28","00:05:28",2023-04-28 00:05:33,"animal","Martes",1,0.0833333333333333,"Marten"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","9e53812e-7c45-48b3-a2fa-7b54f1da9e27","2023-04-28","22:58:22",2023-04-28 22:58:28,"animal","Mustela",1,22.9666666666667,"Small Mustelid"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","4a0151d1-dbfb-4440-8fd1-8c4f2487a280","2023-04-30","21:00:41",2023-04-30 21:02:51,"animal","Martes",1,21,"Marten"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","f7358eba-fe97-4e8e-adb3-c6e09be63f4f","2023-05-01","20:45:27",2023-05-01 20:45:32,"animal","Martes",1,20.75,"Marten"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","b78a500f-c632-434b-a058-6d98e7448610","2023-05-01","21:17:05",2023-05-01 21:17:11,"animal","Martes",1,21.2833333333333,"Marten"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","a7a54022-76d9-46ee-8d2f-7ed2796156ff","2023-05-02","22:42:06",2023-05-02 22:42:12,"animal","Mustelidae",1,22.7,"Mustelid"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","699b7428-7c9f-4293-81ef-343c880dd89d","2023-05-03","21:29:03",2023-05-03 21:29:08,"animal","Martes",1,21.4833333333333,"Marten"
"SK11","4bfe6daf-40d9-47ff-a229-4d4af2fc346d","9c11d4e5-a166-478d-9b69-f5bacb272e02","2023-05-03","23:01:34",2023-05-03 23:02:03,"animal","Mustela",1,23.0166666666667,"Small Mustelid"
"SK02","4fa45516-0b9d-44dc-8764-b9da2c271a18","d65140fc-4e5d-4987-8c1b-6c6950a09217","2023-03-28","03:50:52",2023-03-28 03:50:58,"animal","Mustela erminea",1,3.83333333333333,"Stoat"
"SK02","4fa45516-0b9d-44dc-8764-b9da2c271a18","5b13a0d8-5f80-4a0a-93c8-7c565c939aff","2023-03-30","22:42:27",2023-03-30 22:42:33,"animal","Mustela erminea",1,22.7,"Stoat"
"SK02","4fa45516-0b9d-44dc-8764-b9da2c271a18","56d5afcc-f620-4c56-88b8-725330da2932","2023-03-28","04:37:25",2023-03-28 04:37:31,"animal","Mustela",1,4.61666666666667,"Small Mustelid"
"SK02","4fa45516-0b9d-44dc-8764-b9da2c271a18","f959be1d-516b-4561-ba84-a3a4b57eb0c2","2023-04-03","02:02:01",2023-04-03 02:02:06,"animal","Mustela erminea",1,2.03333333333333,"Stoat"
"SK02","4fa45516-0b9d-44dc-8764-b9da2c271a18","7430c781-d196-40b3-939a-5967846d74e0","2023-04-04","00:33:57",2023-04-04 00:34:02,"animal","Mustela",1,0.55,"Small Mustelid"
"SK06","50bac27d-9680-49b8-ac43-9a876f9e9b72","7cd0ad4e-372c-4d66-bbd9-90cfef4c1387","2023-04-30","23:10:24",2023-04-30 23:10:30,"animal","Martes",1,23.1666666666667,"Marten"
"SK06","50bac27d-9680-49b8-ac43-9a876f9e9b72","3213cee8-de00-4316-bd4b-ace76786a85d","2023-05-04","01:12:03",2023-05-04 01:12:08,"animal","Mustelidae",1,1.2,"Mustelid"
"SK22","5376a364-415e-4b1b-93ca-10dc72915dd4","0b1f468b-3446-4bd2-bfd6-2987b99a6d0c","2023-05-24","21:32:31",2023-05-24 21:32:36,"animal","Mustela putorius",1,21.5333333333333,"European Polecat"
"SK22","5376a364-415e-4b1b-93ca-10dc72915dd4","62d368c2-fcb8-42e9-b2c2-7c990d970852","2023-05-29","00:54:08",2023-05-29 00:54:13,"animal","Mustela putorius",1,0.9,"European Polecat"
"SK18","563014ca-283d-4fbc-af77-8c71179628e8","306cda4f-1a5c-4e3a-a90d-59f7c966b082","2023-04-08","01:48:48",2023-04-08 01:48:54,"animal","Mustela",1,1.8,"Small Mustelid"
"SK18","563014ca-283d-4fbc-af77-8c71179628e8","d7eec672-bc8c-4ef7-b617-beef22a9bce7","2023-04-08","22:10:28",2023-04-08 22:10:34,"animal","Mustela nivalis",1,22.1666666666667,"Weasel"
"SK18","563014ca-283d-4fbc-af77-8c71179628e8","6b05ae16-2349-492d-8f8f-79dd4aa396a4","2023-04-15","02:43:22",2023-04-15 02:43:28,"animal","Mustela",1,2.71666666666667,"Small Mustelid"
"SK18","563014ca-283d-4fbc-af77-8c71179628e8","91d65784-e9c5-4e13-b0fe-294bb300bf42","2023-04-20","22:51:25",2023-04-20 22:51:38,"animal","Mustela nivalis",1,22.85,"Weasel"
"SK24","5824282f-f2ee-4bef-9d5f-7b0a0a55143b","02e5746b-16ad-4268-8ed2-ec7cdd7b9040","2023-04-17","19:57:16",2023-04-17 19:57:22,"animal","Mustela",1,19.95,"Small Mustelid"
"SK24","5824282f-f2ee-4bef-9d5f-7b0a0a55143b","96e4a718-a107-490e-98fc-6f3b17338ac9","2023-04-17","23:32:41",2023-04-17 23:32:46,"animal","Mustela putorius",1,23.5333333333333,"European Polecat"
"SK24","5824282f-f2ee-4bef-9d5f-7b0a0a55143b","a90634ed-3b1d-4c57-a829-b17d4bac171f","2023-04-19","00:47:34",2023-04-19 00:47:39,"animal","Mustela putorius",1,0.783333333333333,"European Polecat"
"SK15","5acc0b48-2355-4dd1-93ed-ae051d3469fc","1be1d777-5510-44ab-9c5b-c63ec8054e58","2023-05-23","20:23:55",2023-05-23 20:24:01,"animal","Mustela putorius",1,20.3833333333333,"European Polecat"
"SK15","5acc0b48-2355-4dd1-93ed-ae051d3469fc","4432198d-56a8-4927-8884-98afe1259fab","2023-05-25","21:21:25",2023-05-25 21:21:30,"animal","Mustela",1,21.35,"Small Mustelid"
"SK15","5acc0b48-2355-4dd1-93ed-ae051d3469fc","6436127a-035f-4f1a-8629-ca478c015973","2023-05-27","20:39:59",2023-05-27 20:40:11,"animal","Mustela",1,20.65,"Small Mustelid"
"SK15","5acc0b48-2355-4dd1-93ed-ae051d3469fc","1616c13a-3b9a-435c-8a74-95a80ec87902","2023-05-29","00:43:34",2023-05-29 00:43:39,"animal","Mustela",1,0.716666666666667,"Small Mustelid"
"SK15","5acc0b48-2355-4dd1-93ed-ae051d3469fc","7b98b2b9-a227-465b-8298-b2430ba7c92d","2023-05-29","21:47:06",2023-05-29 21:47:11,"animal","Mustela putorius",1,21.7833333333333,"European Polecat"
"SK15","5acc0b48-2355-4dd1-93ed-ae051d3469fc","54c61f74-0d9a-4861-b2ff-e619a5f5735e","2023-06-06","21:41:48",2023-06-06 21:41:53,"animal","Mustela putorius",1,21.6833333333333,"European Polecat"
"SK03","5afd161b-b2df-4692-871f-1b8c2abafd4a","2149eb99-b039-4e8a-a5b4-49e5b05f7d0d","2023-05-31","17:31:40",2023-05-31 17:32:05,"animal","Mustela erminea",1,17.5166666666667,"Stoat"
"SK18","5d10c5c5-5ac5-4456-b245-053aef89116d","f8a9b84a-d970-4360-91eb-5175340603a0","2023-05-03","01:50:03",2023-05-03 01:50:08,"animal","Mustela nivalis",1,1.83333333333333,"Weasel"
"SK18","5d10c5c5-5ac5-4456-b245-053aef89116d","62636cc8-5041-490a-b52a-b99c422bcc24","2023-05-03","23:35:59",2023-05-03 23:36:04,"animal","Mustela nivalis",1,23.5833333333333,"Weasel"
"SK18","5d10c5c5-5ac5-4456-b245-053aef89116d","f8ec485a-d612-4c99-b143-4799dab317a7","2023-05-05","22:30:02",2023-05-05 22:30:07,"animal","Martes martes/foina",1,22.5,"Marten"
"SK18","5d10c5c5-5ac5-4456-b245-053aef89116d","d09ff73a-5c7c-45d1-b98c-e00ae5566642","2023-05-08","23:50:53",2023-05-08 23:50:59,"animal","Martes",1,23.8333333333333,"Marten"
"SK18","5d10c5c5-5ac5-4456-b245-053aef89116d","998db02b-6780-459a-a7e3-dbf797cc8a45","2023-05-11","09:57:20",2023-05-11 09:58:01,"animal","Mustela",1,9.95,"Small Mustelid"
"SK18","5d10c5c5-5ac5-4456-b245-053aef89116d","9d80778f-f1a4-4734-88be-4ce0f995230c","2023-05-16","00:37:49",2023-05-16 00:37:55,"animal","Martes",1,0.616666666666667,"Marten"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","467beaf6-5696-4f56-8d2a-d8ec2be596c2","2023-03-26","18:55:23",2023-03-26 18:55:28,"animal","Mustela",1,18.9166666666667,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","fe654217-3177-4b86-81a7-cf9ab3630420","2023-03-27","23:40:40",2023-03-27 23:40:45,"animal","Martes",1,23.6666666666667,"Marten"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","899151b3-86a1-4e95-b848-c6667aee4d8e","2023-03-29","01:37:23",2023-03-29 01:37:29,"animal","Mustela",1,1.61666666666667,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","3bcf05d6-afa4-4275-8801-f3f8d10e9041","2023-03-30","19:39:11",2023-03-30 19:41:07,"animal","Mustela",1,19.65,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","35b5d27d-77a6-4a03-9c01-077aeb8bcf15","2023-04-03","02:10:30",2023-04-03 02:10:36,"animal","Martes",1,2.16666666666667,"Marten"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","045bf17e-ca05-46cb-9434-d44584e422ae","2023-04-04","00:11:13",2023-04-04 00:11:18,"animal","Mustela",1,0.183333333333333,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","d4f3350c-9240-4949-a21d-0a80e175b4de","2023-04-05","20:06:40",2023-04-05 20:10:49,"animal","Martes",1,20.1,"Marten"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","4dba9fe6-8dcc-43d2-89ee-dca8c6da5ed3","2023-04-05","23:14:28",2023-04-05 23:14:33,"animal","Mustela",1,23.2333333333333,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","f7240ba0-1d21-4c21-b3c2-3396dbb06463","2023-04-06","02:46:14",2023-04-06 02:46:19,"animal","Mustela",1,2.76666666666667,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","db8501ac-5f05-4335-9d65-cb48e1951eeb","2023-04-07","21:23:51",2023-04-07 21:24:18,"animal","Mustela",1,21.3833333333333,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","62955ba9-e147-4f90-874c-257ddec577b7","2023-04-08","19:55:47",2023-04-08 19:56:24,"animal","Martes",1,19.9166666666667,"Marten"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","cf0c53b3-fe68-4ad2-89ab-30a0f514a591","2023-04-08","23:12:44",2023-04-08 23:13:10,"animal","Mustela",1,23.2,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","b74c4ad2-6da0-4dbb-92e1-709b6811564c","2023-04-09","00:46:07",2023-04-09 00:46:19,"animal","Mustela",1,0.766666666666667,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","b86671dd-c0f7-400c-9b88-2dfcc8ec758e","2023-04-09","02:42:15",2023-04-09 02:42:29,"animal","Mustela",1,2.7,"Small Mustelid"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","755522e7-f39d-4263-9259-5309d90b176d","2023-04-09","19:53:12",2023-04-09 19:53:17,"animal","Mustela erminea",1,19.8833333333333,"Stoat"
"SK11","62ef2442-6609-4ec2-8fb0-2986fa0fb562","a79a735d-743d-4a79-b79f-fa580e7e4bea","2023-04-11","01:37:09",2023-04-11 01:37:14,"animal","Mustela",1,1.61666666666667,"Small Mustelid"
"SK03","657d063b-4cb3-4b16-9060-0c0a526a87a5","461d1b6a-ea85-4c87-a5b6-b7a7b4cd9844","2023-04-25","21:27:48",2023-04-25 21:27:53,"animal","Mustelidae",1,21.45,"Mustelid"
"SK03","657d063b-4cb3-4b16-9060-0c0a526a87a5","1327c6f4-f8d7-46a7-9e73-ce85b8eb0023","2023-04-28","04:10:02",2023-04-28 04:10:08,"animal","Felis",1,4.16666666666667,"Domestic Cat"
"SK03","657d063b-4cb3-4b16-9060-0c0a526a87a5","319423f5-0cc6-4bb1-b87d-d8aeb9372bf4","2023-04-29","01:18:13",2023-04-29 01:18:18,"animal","Felis",1,1.3,"Domestic Cat"
"SK03","657d063b-4cb3-4b16-9060-0c0a526a87a5","4d58bb0c-e887-46e7-8386-77c8c22a4303","2023-04-29","22:11:30",2023-04-29 22:11:36,"animal","Felis",1,22.1833333333333,"Domestic Cat"
"SK03","657d063b-4cb3-4b16-9060-0c0a526a87a5","b3233073-73c9-4c92-aa9f-3168bb61bb4e","2023-05-02","03:20:52",2023-05-02 03:20:57,"animal","Felis",1,3.33333333333333,"Domestic Cat"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","05ebed05-c11d-4289-bcd0-a4d263d54bb8","2023-04-14","20:49:56",2023-04-14 20:50:01,"animal","Mustela",1,20.8166666666667,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","ad6ce545-478e-43a8-bcc6-9bd07606cf9f","2023-04-18","20:25:14",2023-04-18 20:25:19,"animal","Mustela",1,20.4166666666667,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","cc7d50fe-dd46-476c-8e9c-da75b1bb1c03","2023-04-18","22:06:02",2023-04-18 22:06:08,"animal","Mustela",1,22.1,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","cfad1f84-9a6f-4e5e-8f97-1606cb047deb","2023-04-19","23:43:26",2023-04-19 23:43:31,"animal","Mustela",1,23.7166666666667,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","a7904049-53bb-453b-b807-4e52bfee119c","2023-04-22","20:19:03",2023-04-22 20:20:25,"animal","Mustela",2,20.3166666666667,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","dbd7763c-ea75-47d6-ba8c-b0e670c91b2c","2023-04-25","01:54:32",2023-04-25 01:54:37,"animal","Mustela",1,1.9,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","db2ed2b3-5d10-48a0-9830-e00f3648a150","2023-04-25","21:47:23",2023-04-25 21:47:29,"animal","Mustela",1,21.7833333333333,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","424473ad-fab8-44dd-ae1e-97edf7b8ba10","2023-04-26","20:42:58",2023-04-26 20:43:03,"animal","Mustela",2,20.7,"Small Mustelid"
"SK21","65c5b081-fb25-44d5-9cb3-ece12a7ff095","d67f6f80-cee5-4d88-b89f-39a932cb1cfe","2023-04-27","21:26:19",2023-04-27 21:26:34,"animal","Mustela putorius",1,21.4333333333333,"European Polecat"
"SK03","665bf634-b8c5-49a9-8337-ee1e637afe40","a4c6a4d5-4275-4bb0-8d77-ada6aa2d1210","2023-03-27","22:19:41",2023-03-27 22:19:47,"animal","Mustela erminea",1,22.3166666666667,"Stoat"
"SK03","665bf634-b8c5-49a9-8337-ee1e637afe40","29013155-7dfa-4432-a2f7-973e0c12384a","2023-03-28","04:24:37",2023-03-28 04:24:43,"animal","Mustela erminea",1,4.4,"Stoat"
"SK03","665bf634-b8c5-49a9-8337-ee1e637afe40","f6e6929c-8cb7-41ba-84f1-f2bc33544a39","2023-04-02","01:03:35",2023-04-02 01:03:40,"animal","Mustela",1,1.05,"Small Mustelid"
"SK03","665bf634-b8c5-49a9-8337-ee1e637afe40","baacf110-074e-4a1d-99f6-2b586be97cf3","2023-04-03","19:15:31",2023-04-03 19:15:37,"animal","Mustela nivalis",1,19.25,"Weasel"
"SK03","665bf634-b8c5-49a9-8337-ee1e637afe40","eb2c07b3-7d4b-4d17-bb28-85fde2e24af1","2023-04-03","20:46:11",2023-04-03 20:46:16,"animal","Mustela",1,20.7666666666667,"Small Mustelid"
